timestamp,cultura,umidade_%,pH,N_ppm,P_ppm,K_ppm
2025-10-22T19:00:00-03:00,soja,16.7,6.0,20.1,17.6,227.5
2025-10-22T19:30:00-03:00,soja,24.91,6.54,19.3,17.1,167.3
2025-10-22T20:00:00-03:00,soja,29.49,5.53,11.1,12.9,161.3
2025-10-22T20:30:00-03:00,soja,24.25,5.7,11.9,22.6,210.4
2025-10-22T21:00:00-03:00,soja,27.92,6.48,26.8,14.4,189.0
2025-10-22T21:30:00-03:00,soja,26.4,6.36,22.8,13.8,119.2
2025-10-22T22:00:00-03:00,soja,26.37,5.87,27.4,19.0,166.8
2025-10-22T22:30:00-03:00,soja,23.91,6.3,22.3,18.6,154.9
2025-10-22T23:00:00-03:00,soja,20.13,6.12,21.0,18.2,91.5
2025-10-22T23:30:00-03:00,soja,20.51,6.53,7.9,25.3,138.9
2025-10-23T00:00:00-03:00,soja,27.84,6.03,18.1,22.6,161.7
2025-10-23T00:30:00-03:00,soja,25.08,6.36,19.8,20.0,164.8
2025-10-23T01:00:00-03:00,soja,24.45,6.92,33.7,23.3,103.3
2025-10-23T01:30:00-03:00,soja,23.3,6.21,24.8,15.1,221.8
2025-10-23T02:00:00-03:00,soja,23.78,6.02,30.8,22.7,165.4
2025-10-23T02:30:00-03:00,soja,29.19,6.25,24.2,23.1,171.7
2025-10-23T03:00:00-03:00,soja,23.66,5.87,15.0,11.5,188.0
2025-10-23T03:30:00-03:00,soja,19.64,6.84,20.8,29.0,134.5
2025-10-23T04:00:00-03:00,soja,27.97,6.06,21.7,15.8,190.5
2025-10-23T04:30:00-03:00,soja,24.18,5.9,13.4,22.6,153.5
2025-10-23T05:00:00-03:00,soja,25.13,5.71,17.3,30.2,129.7
2025-10-23T05:30:00-03:00,soja,31.43,6.38,18.6,28.5,195.8
2025-10-23T06:00:00-03:00,soja,24.92,6.3,31.2,22.2,237.1
2025-10-23T06:30:00-03:00,soja,26.16,5.83,5.4,19.5,202.6
2025-10-23T07:00:00-03:00,soja,20.28,6.2,28.4,28.6,211.5
2025-10-23T07:30:00-03:00,soja,24.12,5.47,13.4,26.7,146.6
2025-10-23T08:00:00-03:00,soja,27.44,6.06,10.4,17.7,98.1
2025-10-23T08:30:00-03:00,soja,18.78,6.16,28.3,16.4,237.1
2025-10-23T09:00:00-03:00,soja,25.8,6.6,25.1,7.5,262.5
2025-10-23T09:30:00-03:00,soja,25.4,5.73,28.8,23.1,239.4
2025-10-23T10:00:00-03:00,soja,25.17,5.55,25.6,21.4,154.9
2025-10-23T10:30:00-03:00,soja,29.15,5.69,34.4,30.0,118.0
2025-10-23T11:00:00-03:00,soja,26.34,5.53,23.9,24.5,122.0
2025-10-23T11:30:00-03:00,soja,30.91,6.47,18.9,31.3,94.2
2025-10-23T12:00:00-03:00,soja,21.03,6.54,22.4,17.1,165.2
2025-10-23T12:30:00-03:00,soja,25.54,6.11,28.7,30.0,242.3
2025-10-23T13:00:00-03:00,soja,25.34,6.43,14.5,18.3,163.6
2025-10-23T13:30:00-03:00,soja,20.72,6.05,15.4,27.4,183.6
2025-10-23T14:00:00-03:00,soja,28.83,5.97,17.8,11.8,231.9
2025-10-23T14:30:00-03:00,soja,34.3,5.88,5.3,23.6,151.8
2025-10-23T15:00:00-03:00,soja,24.93,5.89,21.0,8.1,261.6
2025-10-23T15:30:00-03:00,soja,27.02,5.46,6.8,20.1,259.6
2025-10-23T16:00:00-03:00,soja,25.34,6.09,20.4,25.1,164.1
2025-10-23T16:30:00-03:00,soja,22.15,5.99,26.1,18.4,144.0
2025-10-23T17:00:00-03:00,soja,17.72,6.26,16.7,14.6,201.4
2025-10-23T17:30:00-03:00,soja,22.18,6.03,31.7,27.9,154.4
2025-10-23T18:00:00-03:00,soja,19.43,5.94,9.8,21.3,118.0
2025-10-23T18:30:00-03:00,soja,31.82,5.7,28.3,18.6,227.7
2025-10-23T19:00:00-03:00,soja,24.54,6.03,24.7,22.3,224.7
2025-10-23T19:30:00-03:00,soja,23.62,6.26,8.0,40.5,177.0
2025-10-23T20:00:00-03:00,soja,28.56,5.6,39.0,30.1,113.2
2025-10-23T20:30:00-03:00,soja,20.51,6.03,19.6,30.1,114.7
2025-10-23T21:00:00-03:00,soja,21.93,6.08,13.9,25.0,174.8
2025-10-23T21:30:00-03:00,soja,25.27,5.75,10.2,23.2,147.5
2025-10-23T22:00:00-03:00,soja,29.12,5.79,18.5,5.2,154.7
2025-10-23T22:30:00-03:00,soja,27.01,6.08,19.1,17.2,216.0
2025-10-23T23:00:00-03:00,soja,25.99,5.6,20.7,18.6,203.0
2025-10-23T23:30:00-03:00,soja,25.31,6.12,17.9,8.9,232.0
2025-10-24T00:00:00-03:00,soja,26.6,5.69,24.4,13.9,125.4
2025-10-24T00:30:00-03:00,soja,25.81,6.37,17.3,8.1,154.6
2025-10-24T01:00:00-03:00,soja,20.88,6.82,6.5,21.7,204.2
2025-10-24T01:30:00-03:00,soja,25.18,5.7,19.0,27.7,190.2
2025-10-24T02:00:00-03:00,soja,20.71,6.19,3.4,29.7,239.0
2025-10-24T02:30:00-03:00,soja,25.32,5.75,22.5,24.9,188.9
2025-10-24T03:00:00-03:00,soja,23.08,6.36,13.1,15.3,253.2
2025-10-24T03:30:00-03:00,soja,35.16,5.56,21.1,8.5,194.3
2025-10-24T04:00:00-03:00,soja,24.84,6.17,29.2,9.7,217.8
2025-10-24T04:30:00-03:00,soja,19.38,5.69,13.4,13.1,155.4
2025-10-24T05:00:00-03:00,soja,24.46,5.93,27.4,15.8,170.6
2025-10-24T05:30:00-03:00,soja,27.08,5.64,17.0,20.9,211.0
2025-10-24T06:00:00-03:00,soja,31.69,6.29,32.3,14.9,242.6
2025-10-24T06:30:00-03:00,soja,22.64,5.71,17.4,24.4,202.8
2025-10-24T07:00:00-03:00,soja,18.67,6.19,14.1,20.4,166.3
2025-10-24T07:30:00-03:00,soja,28.27,5.88,24.8,22.1,232.0
2025-10-24T08:00:00-03:00,soja,19.48,5.96,16.9,30.0,71.4
2025-10-24T08:30:00-03:00,soja,23.26,6.05,14.1,13.7,106.0
2025-10-24T09:00:00-03:00,soja,23.97,5.73,16.7,24.9,200.7
2025-10-24T09:30:00-03:00,soja,24.72,6.07,19.7,21.9,170.6
2025-10-24T10:00:00-03:00,soja,27.76,6.54,29.4,19.7,197.2
2025-10-24T10:30:00-03:00,soja,22.27,5.73,6.5,28.2,172.9
2025-10-24T11:00:00-03:00,soja,23.91,6.41,20.2,28.2,195.7
2025-10-24T11:30:00-03:00,soja,24.94,6.52,24.4,15.4,133.4
2025-10-24T12:00:00-03:00,soja,25.6,5.71,21.4,20.7,195.7
2025-10-24T12:30:00-03:00,soja,25.39,5.49,29.2,24.0,214.7
2025-10-24T13:00:00-03:00,soja,26.74,6.11,19.5,20.1,224.9
2025-10-24T13:30:00-03:00,soja,28.38,5.81,18.7,26.1,260.6
2025-10-24T14:00:00-03:00,soja,26.57,6.65,24.1,24.0,181.0
2025-10-24T14:30:00-03:00,soja,26.81,6.01,20.7,34.8,182.3
2025-10-24T15:00:00-03:00,soja,18.67,5.72,17.3,11.3,101.5
2025-10-24T15:30:00-03:00,soja,25.2,5.6,23.6,21.1,146.1
2025-10-24T16:00:00-03:00,soja,26.92,6.38,15.4,15.6,161.3
2025-10-24T16:30:00-03:00,soja,27.92,5.8,15.7,26.2,217.3
2025-10-24T17:00:00-03:00,soja,22.23,6.02,16.3,10.7,142.5
2025-10-24T17:30:00-03:00,soja,22.36,6.33,29.5,24.4,205.8
2025-10-24T18:00:00-03:00,soja,22.7,5.83,3.0,17.6,169.9
2025-10-24T18:30:00-03:00,soja,27.15,5.98,22.8,16.9,162.0
2025-10-24T19:00:00-03:00,soja,29.14,5.99,20.2,11.9,181.2
2025-10-24T19:30:00-03:00,soja,23.37,6.24,8.2,18.7,152.4
2025-10-24T20:00:00-03:00,soja,28.63,6.21,22.2,29.6,150.7
2025-10-24T20:30:00-03:00,soja,25.49,5.92,23.3,21.8,93.3
2025-10-24T21:00:00-03:00,soja,24.5,6.02,24.1,26.4,158.8
2025-10-24T21:30:00-03:00,soja,24.15,5.87,3.0,33.7,148.4
2025-10-24T22:00:00-03:00,soja,27.99,5.48,29.6,23.8,146.8
2025-10-24T22:30:00-03:00,soja,26.3,6.09,14.8,18.1,188.8
2025-10-24T23:00:00-03:00,soja,34.1,6.66,24.8,25.3,199.6
2025-10-24T23:30:00-03:00,soja,21.59,5.69,25.2,18.2,180.4
2025-10-25T00:00:00-03:00,soja,27.07,5.73,13.9,18.5,214.8
2025-10-25T00:30:00-03:00,soja,22.88,5.7,24.6,11.4,195.9
2025-10-25T01:00:00-03:00,soja,21.52,6.25,17.3,28.5,156.7
2025-10-25T01:30:00-03:00,soja,24.96,6.16,5.5,19.3,149.2
2025-10-25T02:00:00-03:00,soja,25.55,5.94,28.2,23.3,184.1
2025-10-25T02:30:00-03:00,soja,36.67,5.68,14.6,14.7,195.8
2025-10-25T03:00:00-03:00,soja,24.26,6.03,14.0,25.1,232.9
2025-10-25T03:30:00-03:00,soja,20.48,5.45,17.2,16.7,223.6
2025-10-25T04:00:00-03:00,soja,26.09,6.05,21.9,21.0,145.6
2025-10-25T04:30:00-03:00,soja,16.7,6.31,19.6,28.1,165.4
2025-10-25T05:00:00-03:00,soja,24.63,5.56,23.8,27.5,200.2
2025-10-25T05:30:00-03:00,soja,25.06,5.46,10.6,21.8,218.1
2025-10-25T06:00:00-03:00,soja,28.18,6.55,14.8,9.6,212.3
2025-10-25T06:30:00-03:00,soja,28.89,5.79,19.2,42.9,167.1
2025-10-25T07:00:00-03:00,soja,22.99,6.4,33.3,34.2,113.6
2025-10-25T07:30:00-03:00,soja,24.4,5.95,19.2,27.1,125.0
2025-10-25T08:00:00-03:00,soja,21.94,5.94,27.6,16.7,182.3
2025-10-25T08:30:00-03:00,soja,20.49,6.15,20.3,21.2,185.4
2025-10-25T09:00:00-03:00,soja,26.24,5.69,16.6,18.2,120.6
2025-10-25T09:30:00-03:00,soja,19.91,6.05,18.3,30.8,172.0
2025-10-25T10:00:00-03:00,soja,23.34,5.87,18.8,23.8,198.4
2025-10-25T10:30:00-03:00,soja,21.02,5.54,24.2,16.5,118.2
2025-10-25T11:00:00-03:00,soja,27.2,6.12,29.6,18.7,219.7
2025-10-25T11:30:00-03:00,soja,32.21,5.91,22.5,29.8,153.0
2025-10-25T12:00:00-03:00,soja,19.79,5.95,28.3,33.2,226.6
2025-10-25T12:30:00-03:00,soja,17.59,5.58,13.2,32.7,146.0
2025-10-25T13:00:00-03:00,soja,24.5,6.56,17.1,27.3,123.8
2025-10-25T13:30:00-03:00,soja,25.06,6.31,14.9,20.2,149.4
2025-10-25T14:00:00-03:00,soja,25.87,6.34,22.2,2.0,165.7
2025-10-25T14:30:00-03:00,soja,23.21,5.89,17.5,24.1,152.5
2025-10-25T15:00:00-03:00,soja,24.2,5.39,25.1,22.0,160.3
2025-10-25T15:30:00-03:00,soja,26.47,6.68,13.5,23.0,185.0
2025-10-25T16:00:00-03:00,soja,29.16,5.98,20.3,22.4,162.3
2025-10-25T16:30:00-03:00,soja,17.18,5.74,24.8,12.7,167.0
2025-10-25T17:00:00-03:00,soja,23.52,6.15,5.5,25.9,93.1
2025-10-25T17:30:00-03:00,soja,25.86,6.41,34.9,26.4,187.6
2025-10-25T18:00:00-03:00,soja,21.33,5.99,18.0,26.8,166.0
2025-10-25T18:30:00-03:00,soja,31.92,6.45,5.8,28.6,242.5
2025-10-25T19:00:00-03:00,soja,22.46,6.38,21.1,26.2,127.7
2025-10-25T19:30:00-03:00,soja,24.83,5.62,20.2,19.1,88.6
2025-10-25T20:00:00-03:00,soja,27.22,5.76,19.4,21.5,197.8
2025-10-25T20:30:00-03:00,soja,22.63,6.34,26.9,22.6,185.6
2025-10-25T21:00:00-03:00,soja,17.61,5.05,25.2,22.8,124.6
2025-10-25T21:30:00-03:00,soja,23.29,5.95,22.1,29.0,101.2
2025-10-25T22:00:00-03:00,soja,29.12,5.5,23.2,26.5,239.2
2025-10-25T22:30:00-03:00,soja,23.65,5.83,19.3,36.5,233.6
2025-10-25T23:00:00-03:00,soja,21.61,5.9,32.4,37.4,58.1
2025-10-25T23:30:00-03:00,soja,28.7,5.87,9.6,22.6,149.4
2025-10-26T00:00:00-03:00,soja,23.68,5.81,21.0,2.0,244.9
2025-10-26T00:30:00-03:00,soja,22.96,5.62,20.5,30.7,148.6
2025-10-26T01:00:00-03:00,soja,25.6,6.8,25.7,18.2,147.9
2025-10-26T01:30:00-03:00,soja,28.08,6.65,14.1,16.4,157.3
2025-10-26T02:00:00-03:00,soja,34.53,5.59,7.8,19.2,119.6
2025-10-26T02:30:00-03:00,soja,28.31,6.55,21.1,18.9,93.3
2025-10-26T03:00:00-03:00,soja,29.64,5.86,22.0,26.3,217.4
2025-10-26T03:30:00-03:00,soja,22.98,6.05,30.4,11.1,87.1
2025-10-26T04:00:00-03:00,soja,20.9,5.98,11.1,14.5,181.1
2025-10-26T04:30:00-03:00,soja,25.25,5.77,28.1,24.4,209.9
2025-10-26T05:00:00-03:00,soja,25.43,6.34,36.6,26.4,104.7
2025-10-26T05:30:00-03:00,soja,20.69,6.04,17.4,26.5,128.4
2025-10-26T06:00:00-03:00,soja,24.3,5.83,11.0,16.5,224.6
2025-10-26T06:30:00-03:00,soja,26.6,5.54,17.2,15.2,194.0
2025-10-26T07:00:00-03:00,soja,26.44,5.69,20.1,18.5,142.2
2025-10-26T07:30:00-03:00,soja,27.02,5.43,23.9,23.7,224.1
2025-10-26T08:00:00-03:00,soja,26.16,6.0,15.9,32.4,224.3
2025-10-26T08:30:00-03:00,soja,22.97,5.58,30.9,7.7,182.1
2025-10-26T09:00:00-03:00,soja,22.94,5.91,12.2,20.5,129.5
2025-10-26T09:30:00-03:00,soja,20.2,6.48,7.8,12.7,151.4
2025-10-26T10:00:00-03:00,soja,32.14,6.42,27.7,10.4,182.9
2025-10-26T10:30:00-03:00,soja,25.05,5.99,4.1,28.8,161.5
2025-10-26T11:00:00-03:00,soja,24.1,5.97,18.6,25.8,212.3
2025-10-26T11:30:00-03:00,soja,21.28,6.66,41.8,25.1,101.2
2025-10-26T12:00:00-03:00,soja,36.74,6.18,19.9,28.4,102.8
2025-10-26T12:30:00-03:00,soja,20.71,5.89,12.2,18.6,178.1
2025-10-26T13:00:00-03:00,soja,23.28,5.5,19.6,19.0,147.9
2025-10-26T13:30:00-03:00,soja,26.66,6.14,19.6,37.3,141.8
2025-10-26T14:00:00-03:00,soja,27.4,6.29,21.1,20.3,90.4
2025-10-26T14:30:00-03:00,soja,28.83,5.78,24.6,27.1,170.9
2025-10-26T15:00:00-03:00,soja,32.23,6.1,12.7,22.0,167.6
2025-10-26T15:30:00-03:00,soja,27.02,5.87,31.8,9.1,199.4
2025-10-26T16:00:00-03:00,soja,20.78,5.94,21.7,7.7,173.1
2025-10-26T16:30:00-03:00,soja,23.97,5.13,25.1,17.9,164.0
2025-10-26T17:00:00-03:00,soja,26.23,5.92,15.6,29.4,223.0
2025-10-26T17:30:00-03:00,soja,33.27,6.34,29.0,27.5,110.9
2025-10-26T18:00:00-03:00,soja,19.41,5.78,18.2,28.4,194.1
2025-10-26T18:30:00-03:00,soja,29.81,6.02,21.9,15.1,94.8
2025-10-26T19:00:00-03:00,soja,25.72,5.74,13.5,33.3,132.3
2025-10-26T19:30:00-03:00,soja,28.35,6.13,13.0,15.2,115.4
2025-10-26T20:00:00-03:00,soja,24.59,5.92,24.8,23.5,205.2
2025-10-26T20:30:00-03:00,soja,21.63,5.67,16.9,21.9,167.1
2025-10-26T21:00:00-03:00,soja,28.0,6.47,14.0,20.8,169.4
2025-10-26T21:30:00-03:00,soja,27.62,6.33,15.5,31.4,120.2
2025-10-26T22:00:00-03:00,soja,28.89,5.79,24.9,17.1,156.5
2025-10-26T22:30:00-03:00,soja,24.95,6.17,15.6,12.6,135.6
2025-10-26T23:00:00-03:00,soja,22.6,6.19,19.2,22.1,187.3
2025-10-26T23:30:00-03:00,soja,18.76,6.22,20.1,19.2,125.4
2025-10-27T00:00:00-03:00,soja,28.28,5.41,6.6,45.6,229.8
2025-10-27T00:30:00-03:00,soja,26.7,6.35,9.7,26.7,94.6
2025-10-27T01:00:00-03:00,soja,21.14,5.8,22.4,19.1,133.7
2025-10-27T01:30:00-03:00,soja,22.85,5.87,14.8,14.6,245.5
2025-10-27T02:00:00-03:00,soja,23.13,6.92,27.4,8.8,150.4
2025-10-27T02:30:00-03:00,soja,19.07,6.11,26.8,14.8,110.8
2025-10-27T03:00:00-03:00,soja,21.73,5.86,25.0,22.8,179.9
2025-10-27T03:30:00-03:00,soja,20.46,5.23,32.7,32.0,148.6
2025-10-27T04:00:00-03:00,soja,23.35,6.49,19.4,29.9,132.4
2025-10-27T04:30:00-03:00,soja,22.05,5.53,24.5,23.6,120.7
2025-10-27T05:00:00-03:00,soja,18.49,5.65,15.9,19.7,294.6
2025-10-27T05:30:00-03:00,soja,33.09,5.88,37.2,23.9,158.7
2025-10-27T06:00:00-03:00,soja,30.01,6.5,33.9,18.4,83.3
2025-10-27T06:30:00-03:00,soja,21.88,6.27,20.1,34.0,237.2
2025-10-27T07:00:00-03:00,soja,26.09,5.94,22.7,20.7,197.5
2025-10-27T07:30:00-03:00,soja,26.67,6.11,29.5,21.4,135.5
2025-10-27T08:00:00-03:00,soja,29.76,5.79,19.0,6.5,128.0
2025-10-27T08:30:00-03:00,soja,21.73,6.05,15.4,20.6,200.3
2025-10-27T09:00:00-03:00,soja,29.37,6.03,26.1,27.9,158.9
2025-10-27T09:30:00-03:00,soja,22.81,6.34,20.5,14.5,83.3
2025-10-27T10:00:00-03:00,soja,19.66,6.34,21.3,16.7,250.4
2025-10-27T10:30:00-03:00,soja,27.9,6.17,14.2,27.5,150.5
2025-10-27T11:00:00-03:00,soja,30.16,5.87,8.0,11.7,237.3
2025-10-27T11:30:00-03:00,soja,35.35,6.26,21.7,29.4,227.5
2025-10-27T12:00:00-03:00,soja,20.2,5.97,26.3,18.3,125.0
2025-10-27T12:30:00-03:00,soja,27.8,5.62,18.4,19.3,216.5
2025-10-27T13:00:00-03:00,soja,23.36,5.86,30.1,14.1,140.7
2025-10-27T13:30:00-03:00,soja,28.13,6.03,15.1,24.6,86.0
2025-10-27T14:00:00-03:00,soja,19.12,6.32,12.6,39.2,150.9
2025-10-27T14:30:00-03:00,soja,19.95,5.94,19.5,27.5,187.9
2025-10-27T15:00:00-03:00,soja,21.9,5.58,19.4,16.0,149.2
2025-10-27T15:30:00-03:00,soja,25.32,6.02,25.4,29.9,156.2
2025-10-27T16:00:00-03:00,soja,22.44,6.04,14.6,19.8,221.5
2025-10-27T16:30:00-03:00,soja,27.64,6.07,29.6,31.6,174.8
2025-10-27T17:00:00-03:00,soja,29.11,6.32,33.8,27.6,132.1
2025-10-27T17:30:00-03:00,soja,27.4,6.36,19.7,2.0,201.6
2025-10-27T18:00:00-03:00,soja,31.48,5.79,28.7,15.0,178.9
2025-10-27T18:30:00-03:00,soja,26.66,5.78,12.6,28.6,56.5
2025-10-27T19:00:00-03:00,soja,20.13,5.64,27.5,23.1,189.3
2025-10-27T19:30:00-03:00,soja,30.45,6.24,27.3,14.8,187.6
2025-10-27T20:00:00-03:00,soja,22.58,6.51,26.0,17.6,170.9
2025-10-27T20:30:00-03:00,soja,28.64,5.89,19.9,8.7,210.1
2025-10-27T21:00:00-03:00,soja,31.29,5.92,3.0,21.4,139.7
2025-10-27T21:30:00-03:00,soja,26.83,6.51,15.5,37.5,185.1
2025-10-27T22:00:00-03:00,soja,19.02,6.18,15.6,27.6,99.5
2025-10-27T22:30:00-03:00,soja,21.33,6.15,13.2,37.3,188.3
2025-10-27T23:00:00-03:00,soja,30.29,5.58,20.9,28.2,257.9
2025-10-27T23:30:00-03:00,soja,24.32,6.24,17.1,29.2,125.2
2025-10-28T00:00:00-03:00,soja,25.32,5.67,14.2,35.8,135.8
2025-10-28T00:30:00-03:00,soja,28.04,5.6,12.6,24.6,138.0
2025-10-28T01:00:00-03:00,soja,27.79,5.88,15.0,20.7,175.8
2025-10-28T01:30:00-03:00,soja,26.12,5.79,27.9,29.2,122.2
2025-10-28T02:00:00-03:00,soja,24.17,5.92,15.4,32.2,189.0
2025-10-28T02:30:00-03:00,soja,23.75,5.5,16.4,18.6,208.1
2025-10-28T03:00:00-03:00,soja,28.43,6.34,16.8,16.9,194.0
2025-10-28T03:30:00-03:00,soja,27.21,6.39,22.4,23.0,90.4
2025-10-28T04:00:00-03:00,soja,23.97,5.32,23.2,27.8,214.8
2025-10-28T04:30:00-03:00,soja,29.33,6.34,3.0,27.6,212.2
2025-10-28T05:00:00-03:00,soja,24.48,5.72,27.2,12.0,207.4
2025-10-28T05:30:00-03:00,soja,21.59,6.3,30.1,35.4,186.8
2025-10-28T06:00:00-03:00,soja,21.96,5.98,12.6,17.5,179.9
2025-10-28T06:30:00-03:00,soja,21.09,6.01,13.2,20.1,216.5
2025-10-28T07:00:00-03:00,soja,23.91,5.94,16.8,15.7,256.6
2025-10-28T07:30:00-03:00,soja,29.93,6.42,14.7,40.9,127.1
2025-10-28T08:00:00-03:00,soja,21.78,5.57,21.6,23.7,218.5
2025-10-28T08:30:00-03:00,soja,25.75,6.21,6.4,16.0,166.1
2025-10-28T09:00:00-03:00,soja,22.37,6.39,12.2,28.0,164.2
2025-10-28T09:30:00-03:00,soja,23.96,6.25,30.8,27.4,100.9
2025-10-28T10:00:00-03:00,soja,18.96,6.81,13.5,20.7,157.2
2025-10-28T10:30:00-03:00,soja,24.12,5.81,28.7,27.9,125.1
2025-10-28T11:00:00-03:00,soja,24.23,6.34,22.5,16.2,149.1
2025-10-28T11:30:00-03:00,soja,27.16,5.96,7.3,18.5,120.6
2025-10-28T12:00:00-03:00,soja,25.89,6.43,24.4,7.9,149.8
2025-10-28T12:30:00-03:00,soja,20.21,6.0,19.2,12.7,151.7
2025-10-28T13:00:00-03:00,soja,29.34,5.86,16.8,34.7,174.4
2025-10-28T13:30:00-03:00,soja,25.84,6.46,21.7,33.5,97.3
2025-10-28T14:00:00-03:00,soja,25.79,5.83,23.3,22.5,105.0
2025-10-28T14:30:00-03:00,soja,24.96,5.51,25.0,33.6,186.3
2025-10-28T15:00:00-03:00,soja,22.93,5.82,28.2,20.9,134.1
2025-10-28T15:30:00-03:00,soja,25.87,6.22,22.9,20.3,218.4
2025-10-28T16:00:00-03:00,soja,26.9,6.49,10.4,22.4,180.1
2025-10-28T16:30:00-03:00,soja,18.01,6.04,16.7,21.1,197.3
2025-10-28T17:00:00-03:00,soja,22.84,6.46,40.6,20.5,233.5
2025-10-28T17:30:00-03:00,soja,23.98,5.52,25.1,30.0,156.1
2025-10-28T18:00:00-03:00,soja,26.02,5.84,36.6,23.1,144.1
2025-10-28T18:30:00-03:00,soja,29.77,5.9,29.8,27.0,209.2
2025-10-28T19:00:00-03:00,soja,21.91,5.96,21.7,29.2,192.9
2025-10-28T19:30:00-03:00,soja,23.01,6.03,22.1,24.7,161.6
2025-10-28T20:00:00-03:00,soja,22.95,6.24,19.7,15.2,232.6
2025-10-28T20:30:00-03:00,soja,21.79,5.84,7.8,12.5,160.4
2025-10-28T21:00:00-03:00,soja,23.61,6.05,20.1,23.0,171.5
2025-10-28T21:30:00-03:00,soja,28.08,5.98,28.5,20.8,171.0
2025-10-28T22:00:00-03:00,soja,20.78,5.68,15.8,22.6,127.9
2025-10-28T22:30:00-03:00,soja,26.71,5.96,22.9,21.9,173.5
2025-10-28T23:00:00-03:00,soja,18.19,5.95,26.0,40.1,232.9
2025-10-28T23:30:00-03:00,soja,22.75,5.94,13.6,12.7,190.0
2025-10-29T00:00:00-03:00,soja,23.68,6.01,16.8,8.1,171.4
2025-10-29T00:30:00-03:00,soja,31.7,6.03,12.9,24.3,162.7
2025-10-29T01:00:00-03:00,soja,23.9,5.85,14.2,19.4,184.9
2025-10-29T01:30:00-03:00,soja,16.2,6.45,11.0,24.2,203.7
2025-10-29T02:00:00-03:00,soja,17.0,5.59,13.7,26.1,197.4
2025-10-29T02:30:00-03:00,soja,25.14,5.75,29.9,31.0,155.1
2025-10-29T03:00:00-03:00,soja,27.46,6.97,13.6,11.4,184.6
2025-10-29T03:30:00-03:00,soja,26.5,5.64,20.9,18.1,191.6
2025-10-29T04:00:00-03:00,soja,25.67,5.53,16.5,25.0,124.7
2025-10-29T04:30:00-03:00,soja,29.65,6.26,28.3,27.4,177.6
2025-10-29T05:00:00-03:00,soja,22.84,5.27,29.2,37.4,72.7
2025-10-29T05:30:00-03:00,soja,28.58,5.92,26.0,28.7,191.7
2025-10-29T06:00:00-03:00,soja,18.47,6.75,22.1,21.6,199.7
2025-10-29T06:30:00-03:00,soja,21.38,5.46,18.4,15.8,203.6
2025-10-29T07:00:00-03:00,soja,17.77,5.31,11.7,18.0,152.2
2025-10-29T07:30:00-03:00,soja,23.9,5.48,33.6,17.9,183.9
2025-10-29T08:00:00-03:00,soja,24.81,6.31,14.7,26.6,234.1
2025-10-29T08:30:00-03:00,soja,25.46,6.39,24.6,23.8,233.6
2025-10-29T09:00:00-03:00,soja,25.25,5.82,27.4,12.7,168.7
2025-10-29T09:30:00-03:00,soja,21.29,6.24,16.1,18.9,176.3
2025-10-29T10:00:00-03:00,soja,24.24,6.49,27.3,28.1,220.0
2025-10-29T10:30:00-03:00,soja,19.01,6.63,25.3,24.5,102.5
2025-10-29T11:00:00-03:00,soja,30.45,5.91,32.1,26.0,155.5
2025-10-29T11:30:00-03:00,soja,23.79,5.19,16.7,24.7,230.1
2025-10-29T12:00:00-03:00,soja,23.04,5.71,11.0,33.4,213.9
2025-10-29T12:30:00-03:00,soja,31.36,5.85,16.5,23.7,186.6
2025-10-29T13:00:00-03:00,soja,20.03,5.91,21.5,19.3,102.2
2025-10-29T13:30:00-03:00,soja,20.5,5.93,20.4,15.6,167.8
2025-10-29T14:00:00-03:00,soja,20.62,6.39,17.2,23.7,143.5
2025-10-29T14:30:00-03:00,soja,24.73,6.45,6.6,4.9,184.9
2025-10-29T15:00:00-03:00,soja,26.73,5.94,23.3,20.7,133.6
2025-10-29T15:30:00-03:00,soja,27.96,6.38,33.8,20.6,123.8
2025-10-29T16:00:00-03:00,soja,35.29,6.13,23.2,12.4,77.1
2025-10-29T16:30:00-03:00,soja,16.0,6.02,24.3,15.5,225.0
2025-10-29T17:00:00-03:00,soja,27.43,6.32,24.0,27.7,152.0
2025-10-29T17:30:00-03:00,soja,22.77,6.03,22.8,23.6,177.1
2025-10-29T18:00:00-03:00,soja,22.65,6.72,26.5,22.7,169.9
2025-10-29T18:30:00-03:00,soja,22.52,5.5,22.8,24.1,122.0
2025-10-29T19:00:00-03:00,soja,21.36,5.82,17.8,22.6,113.3
2025-10-29T19:30:00-03:00,soja,31.74,5.96,14.4,30.7,124.8
2025-10-29T20:00:00-03:00,soja,28.37,6.15,18.3,22.9,137.5
2025-10-29T20:30:00-03:00,soja,25.09,6.44,22.2,11.8,186.5
2025-10-29T21:00:00-03:00,soja,30.4,5.99,17.8,33.4,134.2
2025-10-29T21:30:00-03:00,soja,18.95,5.5,22.2,24.6,248.6
2025-10-29T22:00:00-03:00,soja,19.68,6.29,23.1,17.9,216.2
2025-10-29T22:30:00-03:00,soja,16.29,6.26,25.8,13.2,206.4
2025-10-29T23:00:00-03:00,soja,22.2,5.32,29.0,24.8,164.6
2025-10-29T23:30:00-03:00,soja,25.65,6.0,20.5,21.2,238.1
2025-10-30T00:00:00-03:00,soja,25.41,5.44,10.8,33.0,160.2
2025-10-30T00:30:00-03:00,soja,25.6,5.77,17.6,19.6,168.6
2025-10-30T01:00:00-03:00,soja,19.36,5.68,20.3,16.1,177.6
